Stakeholder Id;Request Id;Request Date;Debut;Fin;Spectrum Service;Usage Type;Venue;Duplex;Channel Bandwidth (kHz);Attributed Frequency (Tx);Intervalle de pr�f�rence;Attributed Frequency (Rx);Status;Saisie;R�ponse ANFR
AZI;AZI-576;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.9375;Oui;;approved;auto;
AZI;AZI-577;12/06/2023;05/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.95;Oui;;approved;auto;
AZI;AZI-578;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;534.7;Oui;;approved;auto;
AZI;AZI-579;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;534.9;Oui;;approved;auto;
AZI;AZI-580;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;535.1;Oui;;approved;auto;
AZI;AZI-581;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;535.3;Oui;;approved;auto;
AZI;AZI-582;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;535.5;Oui;;approved;auto;
AZI;AZI-583;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;535.7;Oui;;approved;auto;
AZI;AZI-584;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;535.9;Oui;;approved;auto;
AZI;AZI-585;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;536.1;Oui;;approved;auto;
AZI;AZI-586;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;536.3;Oui;;approved;auto;
AZI;AZI-587;12/06/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;536.5;Non;;approved;auto;
AZI;AZI-588;12/06/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1457;Oui;;approved;auto;
AZI;AZI-589;12/06/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1461;Oui;;approved;auto;
AZI;AZI-590;12/06/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5948;Oui;;approved;auto;
AZI;AZI-591;12/06/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5952;Oui;;approved;auto;
AZI;AZI-592;12/06/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5956;Oui;;approved;auto;
FTE;FTE-757;26/07/2023;05/09/2024;07/09/2024;Talkback_System;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;407.021875;Oui;;approved;auto;
FTE;FTE-758;26/07/2023;01/09/2024;07/09/2024;Talkback_System;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;407.028125;Oui;;approved;auto;
FTE;FTE-759;26/07/2023;01/09/2024;08/09/2024;Talkback_System;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;407.0375;Non;;approved;auto;
FTE;FTE-760;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;470.1;Non;;approved;auto;
FTE;FTE-761;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;470.3;Non;;approved;auto;
FTE;FTE-762;26/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;470.5;Oui;;approved;auto;
FTE;FTE-763;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;12.5;73.1;Non;69.05;approved;auto;
FTE;FTE-764;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;6.25;73.2;Non;69.15;approved;auto;
FTE;FTE-765;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;70.2625;Oui;;approved;auto;
FTE;FTE-766;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;70.3625;Oui;;approved;auto;
FTE;FTE-767;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;70.4625;Oui;;approved;auto;
FTE;FTE-768;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.5125;Oui;;approved;auto;
FTE;FTE-769;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.525;Oui;;approved;auto;
FTE;FTE-770;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.5375;Oui;;approved;auto;
FTE;FTE-771;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.55;Oui;;approved;auto;
FTE;FTE-772;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;470.7;Non;;approved;auto;
FTE;FTE-773;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;470.9;Non;;approved;auto;
FTE;FTE-774;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;471.1;Non;;approved;auto;
FTE;FTE-775;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;471.3;Non;;approved;auto;
FTE;FTE-776;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;471.5;Non;;approved;auto;
FTE;FTE-777;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;471.7;Non;;approved;auto;
FTE;FTE-778;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;471.9;Non;;approved;auto;
FTE;FTE-779;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;472.1;Non;;approved;auto;
FTE;FTE-780;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;472.3;Non;;approved;auto;
FTE;FTE-781;26/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;472.5;Oui;;approved;auto;
FTE;FTE-782;26/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1302;Non;;approved;auto;
FTE;FTE-783;26/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1306;Non;;approved;auto;
FTE;FTE-784;26/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5852;Oui;;approved;auto;
FTE;FTE-785;26/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5856;Oui;;approved;auto;
FTE;FTE-786;26/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5860;Oui;;approved;auto;
FTE;FTE-787;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;12.5;80.3;Non;76.25;approved;auto;
FTE;FTE-788;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;6.25;153.4375;Non;148.8375;approved;auto;
FTE;FTE-789;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;70.5125;Oui;;approved;auto;
FTE;FTE-790;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;70.9875;Oui;;approved;auto;
FTE;FTE-791;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;71.0625;Non;;approved;auto;
FTE;FTE-792;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.5625;Oui;;approved;auto;
FTE;FTE-793;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.575;Oui;;approved;auto;
FTE;FTE-794;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.5875;Oui;;approved;auto;
FTE;FTE-795;26/07/2023;05/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.6;Oui;;approved;auto;
FTE;FTE-796;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;472.7;Non;;approved;auto;
FTE;FTE-797;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;472.9;Non;;approved;auto;
FTE;FTE-798;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;473.1;Non;;approved;auto;
FTE;FTE-799;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;473.3;Non;;approved;auto;
FTE;FTE-800;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;473.5;Non;;approved;auto;
FTE;FTE-801;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;473.7;Non;;approved;auto;
FTE;FTE-802;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;473.9;Oui;;approved;auto;
FTE;FTE-803;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;474.1;Oui;;approved;auto;
FTE;FTE-804;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;474.3;Oui;;approved;auto;
FTE;FTE-805;26/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;474.5;Non;;approved;auto;
FTE;FTE-806;26/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1322;Non;;approved;auto;
FTE;FTE-807;26/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1326;Non;;approved;auto;
FTE;FTE-808;26/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5864;Oui;;approved;auto;
FTE;FTE-809;26/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5868;Oui;;approved;auto;
FTE;FTE-810;26/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5872;Oui;;approved;auto;
SIS;SIS-337;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;12.5;73.1125;Non;69.0625;approved;auto;
SIS;SIS-338;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;6.25;73.2125;Non;69.1625;approved;auto;
SIS;SIS-339;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;70.275;Oui;;approved;auto;
SIS;SIS-340;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;70.375;Oui;;approved;auto;
SIS;SIS-341;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;70.475;Oui;;approved;auto;
SIS;SIS-342;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.6125;Oui;;approved;auto;
SIS;SIS-343;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.625;Oui;;approved;auto;
SIS;SIS-344;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.6375;Oui;;approved;auto;
SIS;SIS-345;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;403.65;Oui;;approved;auto;
SIS;SIS-346;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;474.7;Oui;;approved;auto;
SIS;SIS-347;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;474.9;Oui;;approved;auto;
SIS;SIS-348;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;475.1;Oui;;approved;auto;
SIS;SIS-349;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;475.3;Oui;;approved;auto;
SIS;SIS-350;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;475.5;Oui;;approved;auto;
SIS;SIS-351;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;475.7;Oui;;approved;auto;
SIS;SIS-352;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;475.9;Oui;;approved;auto;
SIS;SIS-353;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;476.1;Oui;;approved;auto;
SIS;SIS-354;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;476.3;Oui;;approved;auto;
SIS;SIS-355;28/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;476.5;Non;;approved;auto;
SIS;SIS-356;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1330;Non;;approved;auto;
SIS;SIS-357;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1334;Non;;approved;auto;
SIS;SIS-358;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5876;Oui;;approved;auto;
SIS;SIS-359;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5880;Oui;;approved;auto;
SIS;SIS-360;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5884;Oui;;approved;auto;
STI;STI-126;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;12.5;73.1625;Oui;69.1125;approved;auto;
STI;STI-127;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;6.25;73.2625;Oui;69.2125;approved;auto;
STI;STI-128;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;70.325;Oui;;approved;auto;
STI;STI-129;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;70.425;Oui;;approved;auto;
STI;STI-130;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;71.0375;Oui;;approved;auto;
STI;STI-131;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;12.5;80.35;Oui;76.3;approved;auto;
STI;STI-132;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;6.25;153.4875;Oui;148.8875;approved;auto;
STI;STI-133;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;71.275;Oui;;approved;auto;
STI;STI-134;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;71.3125;Oui;;approved;auto;
STI;STI-135;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;6.25;71.3625;Oui;;approved;auto;
STI;STI-236;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.9625;Oui;;approved;auto;
STI;STI-237;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.975;Oui;;approved;auto;
STI;STI-238;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;403.9875;Oui;;approved;auto;
STI;STI-239;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;404;Oui;;approved;auto;
STI;STI-240;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;404.0125;Oui;;approved;auto;
STI;STI-241;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;404.025;Oui;;approved;auto;
STI;STI-242;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;404.0375;Oui;;approved;auto;
STI;STI-243;12/06/2023;05/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;404.05;Non;;approved;auto;
STI;STI-374;12/06/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1465;Non;;approved;auto;
STI;STI-375;12/06/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1469;Non;;approved;auto;
STI;STI-376;12/06/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5960;Non;;approved;auto;
STI;STI-377;12/06/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5964;Non;;approved;auto;
STI;STI-378;12/06/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5968;Non;;approved;auto;
STI;STI-379;12/06/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1473;Oui;;approved;manual;
STI;STI-380;12/06/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS6 - PARIS SUD 6;Non;4000;1477;Oui;;approved;manual;
STI;STI-381;12/06/2023;05/09/2024;07/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS6 - PARIS SUD 6;Non;4000;5972;Non;;approved;auto;
STI;STI-382;12/06/2023;05/09/2024;07/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PS6 - PARIS SUD 6;Non;4000;6942;Non;;approved;auto;
STI;STI-383;12/06/2023;05/09/2024;07/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PS6 - PARIS SUD 6;Non;4000;6946;Non;;approved;auto;
STI;STI-644;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;536.7;Oui;;approved;auto;
STI;STI-645;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;536.9;Oui;;approved;auto;
STI;STI-646;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;537.1;Oui;;approved;auto;
STI;STI-647;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;537.3;Oui;;approved;auto;
STI;STI-648;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;537.5;Oui;;approved;auto;
STI;STI-649;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;537.7;Non;;approved;auto;
STI;STI-650;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;537.9;Non;;approved;auto;
STI;STI-651;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;538.1;Non;;approved;auto;
STI;STI-652;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;538.3;Non;;approved;auto;
STI;STI-653;12/06/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;538.5;Non;;approved;auto;
STI;STI-654;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;538.7;Oui;;approved;auto;
STI;STI-655;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;538.9;Oui;;approved;auto;
STI;STI-656;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;539.1;Oui;;approved;auto;
STI;STI-657;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;539.3;Oui;;approved;auto;
STI;STI-658;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;539.5;Oui;;approved;auto;
STI;STI-659;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;539.7;Oui;;approved;auto;
STI;STI-660;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;539.9;Non;;approved;auto;
STI;STI-661;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;540.1;Non;;approved;auto;
STI;STI-662;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;540.3;Non;;approved;auto;
STI;STI-663;12/06/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS6 - PARIS SUD 6;Non;200;540.5;Non;;approved;auto;
TDN;TDN-673;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;12.5;73.125;Non;69.075;approved;auto;
TDN;TDN-674;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Oui;6.25;73.225;Non;69.175;approved;auto;
TDN;TDN-675;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS6 - PARIS SUD 6;Non;12.5;70.2875;Oui;;approved;auto;
